Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chrX	50401330	50401421	Mir450-1	91	-	NR_029963	50401421	50401421	1
chrX	50401475	50401544	Mir450-2	69	-	NR_030274	50401544	50401544	1
chrX	50402579	50402664	Mir542	85	-	NR_030264	50402664	50402664	1
chrX	50406288	50410367	C430049B03Rik	4079	-	NR_038185	50410367	50410367	4
chrX	50406431	50406530	Mir351	99	-	NR_029776	50406530	50406530	1
chrX	50407160	50407231	Mir503	71	-	NR_030275	50407231	50407231	1
chrX	50407431	50407526	Mir322	95	-	NR_029756	50407526	50407526	1
chrX	50423178	50467582	Plac1	44404	-	NM_019538	50423486	50424008	3
chrX	50596591	50622982	Fam122b	26391	-	NM_030167	50599322	50622150	9
chrX	50626609	50654678	Fam122c	28069	+	NM_028671	50630795	50654564	8
chrX	50697770	50723736	Mospd1	25966	-	NR_110964	50723736	50723736	7
chrX	50788094	50796753	Etd	8659	+	NR_034074	50796753	50796753	2
chrX	50911098	50912311	Cxx1c	1213	+	NM_028375	50911222	50911561	2
chrX	50945665	50946940	Cxx1a	1275	-	NM_024170	50946456	50946798	1
chrX	50972353	50973585	Cxx1b	1232	-	NM_001018063	50973133	50973475	1
chrX	50989667	50994509	4933416I08Rik	4842	+	NM_027700	50989813	50994236	5
chrX	50989703	50994502	LOC100504039	4799	+	NR_102724	50994502	50994502	5
chrX	51000098	51019755	AW822252	19657	-	NR_110489	51019755	51019755	7
chrX	51028007	51041399	4930502E18Rik	13392	+	NM_029142	51028134	51041034	5
chrX	51046077	51061008	1700013H16Rik	14931	-	NM_001200013	51046342	51055020	9
chrX	51075862	51079571	Zfp36l3	3709	-	NM_001009549	51077244	51079422	2
chrX	51080294	51100883	Xlr	20589	-	NM_001291748	51081499	51099389	8
chrX	51834384	51851190	Gm16405	16806	+	NM_001166646	51835973	51851043	6
chrX	51834384	51851190	Gm16430	16806	+	NM_001166601	51835973	51851043	6
chrX	52480052	52496913	Slxl1	16861	+	NM_029181	52481671	52496758	6
chrX	52683411	52700069	Gm14625	16658	+	NM_001220498	52684995	52699970	6
chrX	52804772	52821634	Gm16404	16862	+	NM_001220497	52806323	52821535	6
chrX	53389748	53406673	3830403N18Rik	16925	+	NM_027510	53391203	53406390	8
chrX	53443003	53466058	Gm773	23055	-	NM_001033423	53443241	53455943	8
chrX	53570784	53573841	1600025M17Rik	3057	+	NR_038168	53573841	53573841	3
chrX	53599576	53618851	Zfp449	19275	+	NM_030139	53601551	53616802	5
chrX	53627762	53631647	Smim10l2a	3885	+	NR_028086	53631647	53631647	2
chrX	53708015	53761020	Ddx26b	53005	+	NM_172779	53708382	53760165	17
chrX	53797050	53802783	Gm648	5733	-	NM_001033372	53797242	53800424	5
chrX	53838688	53851096	Mmgt1	12408	-	NM_146234	53842320	53851040	4
chrX	53841028	53841091	Mir5116	63	-	NR_039576	53841091	53841091	1
chrX	53863011	53917407	Slc9a6	54396	+	NM_172780	53863036	53914625	16
chrX	53984937	54046523	Fhl1	61586	+	NM_010211	54041191	54045175	7
chrX	54051129	54075502	Mtap7d3	24373	-	NM_177293	54051271	54075480	16
chrX	54296250	54301935	Brs3	5685	+	NM_009766	54296421	54300534	3
chrX	54306746	54320359	Htatsf1	13613	+	NM_028242	54307186	54320031	10
chrX	54341282	54359717	Vgll1	18435	+	NM_001313763	54345449	54358623	9
chrX	54453813	54457553	Gm14718	3740	+	NR_038463	54457553	54457553	2
chrX	54465319	54477219	Cd40lg	11900	+	NM_011616	54465331	54476764	5
chrX	54484661	54591906	Arhgef6	107245	-	NM_152801	54486687	54591751	22
chrX	54636524	54646213	Rbmx	9689	-	NR_029425	54646213	54646213	10
chrX	54644624	54644686	Snord61	62	-	NR_002903	54644686	54644686	1
chrX	54662325	54741948	Gm364	79623	+	NM_001128625	54662355	54741829	17
chrX	54749844	54756934	Gpr101	7090	-	NM_001033360	54753429	54754965	2
chrX	55283804	55289807	Zic3	6003	+	NM_009575	55284357	55287726	3
chrX	56164637	56173481	4930550L24Rik	8844	+	NM_023774	56172059	56173022	2
chrX	56315323	56838749	Fgf13	523426	-	NM_001290414	56316709	56820365	7
chrX	56350834	56350913	Mir504	79	-	NR_030574	56350913	56350913	1
chrX	57252640	57283937	F9	31297	+	NM_007979	57252640	57282618	8
chrX	57309132	57432266	Mcf2	123134	-	NM_001289731	57309840	57432083	28
chrX	57476466	57657156	Atp11c	180690	-	NM_001037863	57482327	57657006	30
chrX	57647577	57647667	Mir505	90	-	NR_030499	57647667	57647667	1
chrX	57689226	57709370	Gm7073	20144	-	NM_001039240	57689337	57693350	4
chrX	57801182	57802391	Gm715	1209	+	NM_001271548	57801193	57802024	1
chrX	58144540	58146605	Sox3	2065	-	NM_009237	58145252	58146605	1
chrX	58369552	58392635	C230004F18Rik	23083	+	NR_030706	58392635	58392635	8
chrX	58436420	58438733	Cdr1	2313	-	NM_001166658	58437179	58438733	1
chrX	58444467	58447339	C030023E24Rik	2872	+	NR_033502	58447339	58447339	1
chrX	58962790	58964125	Ldoc1	1335	+	NM_001018087	58962884	58963340	1
chrX	59536673	59545253	4933402E13Rik	8580	+	NM_001199997	59543550	59544840	4
chrX	59763713	59780186	1700019B21Rik	16473	-	NR_045442	59780186	59780186	3
chrX	61404580	61405373	Gm6760	793	-	NM_001177377	61404750	61405204	2
chrX	61426722	61431953	3830417A13Rik	5231	+	NM_027512	61430615	61431527	4
chrX	61522618	61530171	Slitrk4	7553	-	NM_178740	61523720	61526234	3
chrX	62300818	62302192	Ctag2	1374	+	NM_027302	62300859	62302036	3
chrX	63902492	63914577	Slitrk2	12085	+	NM_001161431	63907079	63909620	3
chrX	64029931	64029993	Mir743	62	-	NR_030532	64029993	64029993	1
chrX	64030430	64030507	Mir743b	77	-	NR_030535	64030507	64030507	1
chrX	64033547	64033612	Mir742	65	-	NR_030531	64033612	64033612	1
chrX	64033932	64034008	Mir883a	76	-	NR_030541	64034008	64034008	1
chrX	64043064	64043142	Mir883b	78	-	NR_030542	64043142	64043142	1
chrX	64045769	64045836	Mir471	67	-	NR_030154	64045836	64045836	1
chrX	64049979	64050050	Mir741	71	-	NR_030530	64050050	64050050	1
chrX	64052397	64052472	Mir463	75	-	NR_030147	64052472	64052472	1
chrX	64053704	64053782	Mir880	78	-	NR_030538	64053782	64053782	1
chrX	64054682	64054760	Mir878	78	-	NR_030603	64054760	64054760	1
chrX	64055118	64055196	Mir881	78	-	NR_030539	64055196	64055196	1
chrX	64063602	64063679	Mir871	77	-	NR_030536	64063679	64063679	1
chrX	64067125	64067200	Mir470	75	-	NR_030153	64067200	64067200	1
chrX	64075830	64075888	Mir465d	58	-	NR_106148	64075888	64075888	1
chrX	64079129	64079210	Mir465c-1	81	-	NR_030562	64079210	64079210	1
chrX	64082376	64082455	Mir465b-1	79	-	NR_030560	64082455	64082455	1
chrX	64082376	64082455	Mir465b-2	79	-	NR_030561	64082455	64082455	1
chrX	64085691	64085772	Mir465c-2	81	-	NR_030563	64085772	64085772	1
chrX	64092226	64092300	Mir465	74	-	NR_030149	64092300	64092300	1
chrX	64936074	64946737	Gm1140	10663	-	NM_001126317	64936166	64946737	8
chrX	64936166	64946737	Gm14692	10571	-	NM_001163195	64936166	64946737	8
chrX	65173038	65174625	4933436I01Rik	1587	-	NM_025763	65173136	65174587	2
chrX	65241270	65241336	Mir201	66	-	NR_029588	65241336	65241336	1
chrX	65241548	65241626	Mir547	78	-	NR_030265	65241626	65241626	1
chrX	65263279	65263354	Mir509	75	-	NR_030575	65263354	65263354	1
chrX	65920688	65931574	Fmr1os	10886	-	NR_033481	65931574	65931574	4
chrX	65931715	65971136	Fmr1	39421	+	NM_008031	65931991	65968850	17
chrX	66015013	66057735	Fmr1nb	42722	+	NM_174993	66015108	66057617	6
chrX	66145547	66146228	Gm6812	681	-	NM_001098842	66145689	66146182	2
chrX	66613505	67121212	Aff2	507707	+	NM_008032	66613966	67121006	20
chrX	67182434	67396763	1700111N16Rik	214329	-	NR_033213	67396763	67396763	9
chrX	67198455	67199155	1700020N15Rik	700	+	NM_029316	67198520	67199013	2
chrX	67596244	67618260	Ids	22016	-	NM_010498	67599375	67618078	9
chrX	67639087	67642591	1110012L19Rik	3504	+	NM_026787	67641088	67642267	3
chrX	67647075	67647915	4930567H17Rik	840	-	NM_001033807	67647158	67647860	1
chrX	67713230	67730218	BC023829	16988	-	NM_001033328	67714222	67730190	6
chrX	67798732	67799560	Gm14725	828	+	NM_001081476	67798787	67799477	1
chrX	68303430	68407892	Mamld1	104462	+	NM_001081354	68354722	68405405	7
chrX	68463941	68568470	Mtm1	104529	+	NM_001164190	68484573	68566988	15
chrX	68617934	68672371	Mtmr1	54437	+	NM_001313702	68618089	68669902	18
chrX	68673234	68746024	Cd99l2	72790	-	NM_001199349	68675859	68745763	10
chrX	68809091	68813848	Hmgb3	4757	+	NM_001293625	68811232	68812979	5
chrX	68916841	68922432	Gpr50	5591	+	NM_001308501	68916966	68920359	3
chrX	69061418	69070045	Vma21	8627	+	NM_001290781	69061928	69066286	4
chrX	69177776	69186210	Gm1141	8434	+	NR_027801	69186210	69186210	9
chrX	69207963	69218061	Prrg3	10098	+	NM_001303028	69211184	69212923	4
chrX	69218324	69234385	Fate1	16061	+	NR_003243	69234385	69234385	5
chrX	69237187	69255557	Cnga2	18370	+	NM_007724	69248631	69254854	7
chrX	69467355	69468303	Magea4	948	+	NM_020280	69467355	69468303	1
chrX	69502770	69520060	Gabre	17290	-	NM_017369	69502790	69520040	9
chrX	69506369	69506451	Mir224	82	-	NR_029808	69506451	69506451	1
chrX	69507562	69507647	Mir452	85	-	NR_029974	69507647	69507647	1
chrX	69627208	69632197	Magea10	4989	-	NM_001085506	69627747	69628725	4
chrX	69678014	69901585	Gabra3	223571	-	NM_008067	69679987	69798155	10
chrX	69835326	69835433	Mir767	107	-	NR_035528	69835433	69835433	1
chrX	69836838	69836918	Mir105	80	-	NR_030546	69836918	69836918	1
chrX	70070516	70087941	Gabrq	17425	+	NM_001290435	70070794	70084854	10
chrX	70158903	70163683	Cetn2	4780	-	NM_019405	70159542	70163655	5
chrX	70163859	70203867	Nsdhl	40008	+	NM_010941	70171674	70202953	8
chrX	70232677	70276882	Zfp185	44205	+	NM_009549	70242417	70274282	19
chrX	70237417	70237483	Mir2137	66	+	NR_035517	70237483	70237483	1
chrX	70279319	70282442	Pnma5	3123	-	NM_001100461	70280556	70282413	2
chrX	70310125	70313530	Pnma3	3405	+	NM_153169	70310160	70311561	1
chrX	70319683	70327846	Xlr4a	8163	-	NM_001081642	70319987	70326909	9
chrX	70331631	70342434	Xlr3a	10803	-	NM_001110784	70332466	70340390	9
chrX	70352973	70363041	Xlr5a	10068	-	NM_001045539	70353780	70360579	9
chrX	70382570	70388763	Gm14685	6193	-	NM_001025383	70382739	70384827	4
chrX	70382570	70394789	DXBay18	12219	-	NM_001025384	70382739	70384827	5
chrX	70394179	70403738	Xlr5b	9559	+	NM_001111293	70396595	70403402	9
chrX	70420640	70422328	Spin2d	1688	-	NM_001243002	70420690	70421401	2
chrX	70437517	70448269	Xlr3b	10752	+	NM_001081643	70439539	70447435	9
chrX	70459671	70467792	Xlr4b	8121	+	NM_021365	70460597	70467487	9
chrX	70473644	70476134	F8a	2490	+	NM_007978	70473654	70474800	1
chrX	70479414	70488469	Xlr4c	9055	-	NM_183094	70479720	70487503	9
chrX	70499878	70510729	Xlr3c	10851	-	NM_011727	70500710	70508760	9
chrX	70530535	70535854	Xlr5c	5319	-	NM_031493	70530535	70535854	6
chrX	70587958	70604419	Zfp275	16461	+	NM_031494	70590223	70599722	6
chrX	70656898	70673721	Zfp92	16823	+	NM_001310531	70665212	70673006	6
chrX	70679043	70680682	Trex2	1639	-	NM_011907	70679267	70679978	2
chrX	70682653	70704368	Haus7	21715	-	NM_028633	70682833	70704278	10
chrX	70728939	70741275	Bgn	12336	+	NM_007542	70736128	70740135	8
chrX	70748424	70818609	Atp2b3	70185	+	NM_177236	70768293	70815893	21
chrX	70884779	70888853	Dusp9	4074	+	NM_029352	70885566	70887748	4
chrX	70901330	70905409	Pnck	4079	-	NM_001199352	70902015	70904586	12
chrX	70918471	70927839	Slc6a8	9368	+	NM_001142809	70919127	70926439	13
chrX	70931516	70963154	Bcap31	31638	-	NM_001313698	70931895	70960223	8
chrX	70961935	70983626	Abcd1	21691	+	NM_007435	70962369	70982870	10
chrX	71002441	71017849	Plxnb3	15408	+	NM_019587	71003866	71017589	35
chrX	71019743	71024263	Srpk3	4520	+	NM_019684	71019789	71024027	15
chrX	71024301	71032236	Idh3g	7935	-	NM_008323	71024408	71032194	13
chrX	71032366	71036167	Ssr4	3801	+	NM_001166480	71032578	71036097	6
chrX	71038695	71070308	Pdzd4	31613	-	NM_001029868	71039720	71069680	8
chrX	71099118	71126173	L1cam	27055	-	NM_008478	71100373	71115143	29
chrX	71137440	71139767	Avpr2	2327	+	NM_019404	71137582	71139213	3
chrX	71139690	71156637	Arhgap4	16947	-	NM_138630	71140074	71156568	22
chrX	71162208	71167283	Naa10	5075	-	NM_019870	71162297	71167115	8
chrX	71167459	71176189	Renbp	8730	-	NM_023132	71167477	71176082	11
chrX	71188130	71211696	Hcfc1	23566	-	NM_008224	71189776	71211342	26
chrX	71259252	71269260	Irak1	10008	-	NM_001177974	71260778	71269084	15
chrX	71268866	71268937	Mir5132	71	-	NR_039594	71268937	71268937	1
chrX	71269187	71269275	Mir718	88	-	NR_030758	71269275	71269275	1
chrX	71271930	71331029	Mecp2	59099	-	NM_010788	71280755	71325273	4
chrX	71372804	71396094	Opn1mw	23290	+	NM_008106	71372845	71395995	6
chrX	71396282	71413177	Tex28	16895	-	NM_001126488	71396432	71412123	5
chrX	71422597	71453837	Tktl1	31240	+	NM_031379	71422628	71453185	13
chrX	71468799	71491873	Flna	23074	-	NM_001290421	71469128	71485035	47
chrX	71500025	71503232	Emd	3207	+	NM_007927	71500290	71502676	6
chrX	71516154	71518474	Rpl10	2320	+	NM_052835	71516340	71518406	7
chrX	71517830	71517959	Snora70	129	+	NR_002899	71517959	71517959	1
chrX	71518555	71527672	Dnase1l1	9117	-	NM_001172154	71518907	71522569	8
chrX	71519365	71519444	Mir7091	79	-	NR_106059	71519444	71519444	1
chrX	71528056	71535490	Taz	7434	+	NM_001173547	71528346	71534739	10
chrX	71542435	71550060	Atp6ap1	7625	+	NM_018794	71542517	71549345	10
chrX	71550350	71557206	Gdi1	6856	+	NM_010273	71550735	71556278	11
chrX	71558371	71565488	Fam50a	7117	+	NM_138607	71558553	71565307	13
chrX	71562700	71562768	Mir7092	68	+	NR_106060	71562768	71562768	1
chrX	71574404	71590028	Plxna3	15624	+	NM_008883	71576334	71588881	33
chrX	71597500	71598957	Lage3	1457	-	NM_025410	71597722	71598866	3
chrX	71611056	71613887	Ubl4a	2831	-	NM_145405	71612814	71613802	4
chrX	71612785	71618688	SlcUbl4a	5903	-	NM_001278272	71612814	71613802	7
chrX	71614557	71618688	Slc10a3	4131	-	NM_145406	71614789	71616211	3
chrX	71630058	71638613	Fam3a	8555	-	NM_001313725	71630678	71638026	10
chrX	71638629	71699117	Ikbkg	60488	+	NM_001161424	71678158	71693698	10
chrX	71654824	71674500	G6pdx	19676	-	NM_008062	71655545	71673510	13
chrX	71725625	71726738	Gm6880	1113	-	NM_001099305	71725625	71726738	3
chrX	71839666	71840614	Olfr1325	948	+	NM_146398	71839666	71840614	1
chrX	71884457	71890974	Gm5640	6517	-	NM_001099302	71884630	71886817	4
chrX	71986265	71987527	Gm6890	1262	+	NM_001099306	71986265	71987378	3
chrX	72082534	72088708	Gm5936	6174	+	NM_001081670	72086334	72088521	4
chrX	72212182	72214464	Gm38425	2282	-	NM_001251890	72213182	72214373	3
chrX	72233886	72330244	Gab3	96358	-	NM_181584	72234058	72330078	10
chrX	72341192	72355115	Dkc1	13923	+	NM_001030307	72341450	72354100	15
chrX	72355071	72376355	Mpp1	21284	-	NM_008621	72356005	72376165	12
chrX	72391395	72409090	Smim9	17695	-	NM_001033786	72391572	72406959	5
chrX	72418055	72625380	F8	207325	-	NM_007977	72418193	72624971	26
chrX	72627737	72642497	Fundc2	14760	+	NM_026126	72627771	72639726	5
chrX	72650185	72661923	Cmc4	11738	-	NM_001294277	72650408	72654942	4
chrX	72655780	72661923	Mtcp1	6143	-	NM_001039373	72656560	72657078	5
chrX	72661966	72701040	Brcc3	39074	+	NM_001166459	72662057	72695459	11
chrX	72759635	72780285	Vbp1	20650	+	NM_011692	72759677	72779317	6
chrX	72817383	72823570	Rab39b	6187	-	NM_175122	72819919	72823346	2
chrX	72970796	73010038	4933407K13Rik	39242	-	NR_029443	73010038	73010038	9
chrX	73030992	73120509	Pls3	89517	-	NM_001166453	73032105	73072284	16
chrX	73509644	73513012	Cldn34b3	3368	+	NM_001013760	73512166	73512796	2
chrX	73638688	73643318	Cldn34b4	4630	+	NM_001033799	73642477	73643113	3
chrX	73827948	73848263	Cldn34d	20315	-	NM_001201395	73828150	73828783	2
chrX	74756565	74905604	Tbl1x	149039	+	NM_020601	74886788	74905080	16
chrX	74920152	74920791	Cldn34-ps	639	-	NM_001101585	74920152	74920791	1
chrX	75007373	75041299	Prkx	33926	-	NM_016979	75009467	75041043	9
chrX	75083236	75098839	Pbsn	15603	-	NM_017471	75087221	75098822	7
chrX	75110096	75115372	Gm14744	5276	+	NM_001085544	75110151	75114538	7
chrX	75233629	75238906	5430402E10Rik	5277	+	NM_027768	75233684	75238075	7
chrX	75330843	75336713	Obp1a	5870	-	NM_008754	75331636	75336661	7
chrX	75370805	75375742	Gm5938	4937	+	NM_001085534	75370857	75374915	7
chrX	75432146	75437581	Obp1b	5435	+	NM_001310328	75432165	75436800	7
chrX	75485800	75491260	Gm14743	5460	-	NM_001126321	75486632	75491250	7
chrX	75614981	75616467	4930480E11Rik	1486	+	NM_001177966	75615009	75616194	1
chrX	75694948	75829236	Prrg1	134288	-	NM_001289683	75698025	75766119	5
chrX	75983101	75984749	Fam47c	1648	+	NM_001164739	75983152	75984445	1
chrX	76575851	76603407	Gm8787	27556	-	NM_001099310	76576049	76603298	8
chrX	76727906	76762624	Gm7173	34718	-	NM_001099307	76727906	76762624	16
chrX	76868569	76916774	Mageb16	48205	-	NM_028025	76869025	76870117	4
chrX	78315982	78343214	Tmem47	27232	+	NM_138751	78316273	78339969	3
chrX	78664913	78703461	4930595M18Rik	38548	-	NM_173435	78664948	78703341	4
chrX	80194208	82450389	Dmd	2256181	+	NM_007868	80194455	82447821	79
chrX	80732014	80733263	Tsga8	1249	-	NM_021898	80732123	80733017	2
chrX	82495015	82515630	Fthl17a	20615	+	NM_028046	82514951	82515500	2
chrX	82819360	82879808	Tab3	60448	+	NM_025729	82854821	82875893	9
chrX	82947275	83022158	Gk	74883	-	NM_001294140	82949724	83021842	21
chrX	83115611	83136838	5430427O19Rik	21227	+	NM_001163539	83133168	83134065	2
chrX	83289537	83292652	Samt3	3115	+	NM_028554	83290115	83292544	3
chrX	83437113	83441285	Nr0b1	4172	+	NM_007430	83437139	83440934	2
chrX	83495594	83501558	Mageb4	5964	-	NM_001033492	83496089	83497760	3
chrX	83590813	83600333	Gm41	9520	-	NR_036689	83600333	83600333	2
chrX	83992580	85360962	Il1rapl1	1368382	-	NM_001160403	83992580	85135574	11
chrX	86004812	86004892	Mir1906-1	80	-	NR_035440	86004892	86004892	1
chrX	86004812	86004892	Mir1906-2	80	-	NR_037313	86004892	86004892	1
chrX	86649186	86655028	Pet2	5842	-	NM_008821	86649616	86651860	12
chrX	86997606	87000830	4932429P05Rik	3224	+	NM_001085511	86997902	87000260	2
chrX	87175435	87178191	4930415L06Rik	2756	-	NM_001033880	87175486	87177928	2
chrX	88137480	88138473	Gm44	993	+	NM_001101450	88137480	88138473	1
chrX	88400506	88401128	LOC101055749	622	+	NR_126535	88401128	88401128	2
chrX	88577093	88578236	Mageb1	1143	+	NM_010759	88577093	88578236	1
chrX	88577243	88578236	Mageb2	993	+	NM_031171	88577243	88578236	1
chrX	88637838	88638873	Gm5072	1035	+	NM_001114678	88637838	88638873	1
chrX	88820550	88821250	1700084M14Rik	700	-	NR_126536	88821250	88821250	2
chrX	88877532	88881010	Gm14781	3478	+	NM_001205268	88879782	88880883	2
chrX	89024946	89028315	Mageb5	3369	-	NM_028847	89025009	89026110	2
chrX	89177284	89178319	Gm5071	1035	-	NM_001256004	89177284	89178319	1
chrX	89364217	89844911	Mageb18	480694	-	NM_173783	89364989	89365973	5
chrX	89735287	89736018	Gm5941	731	+	NM_001034103	89735366	89735893	2
chrX	90401492	90402210	BC061195	718	+	NR_105038	90402210	90402210	2
chrX	90401559	90402210	1700003E24Rik	651	+	NR_103799	90402210	90402210	2
chrX	90531845	90543694	Arx	11849	+	NM_001305940	90532066	90542742	6
chrX	90550104	90877494	Pola1	327390	-	NM_008892	90551009	90877450	37
chrX	90900201	90995287	Pcyt1b	95086	+	NM_177546	90900528	90991770	8
chrX	91009954	91077434	Pdk3	67480	-	NM_145630	91010563	91077291	12
chrX	91213994	91220809	AU015836	6815	+	NR_028320	91220809	91220809	3
chrX	91319969	91368746	Zfx	48777	-	NM_001044386	91324134	91347690	9
chrX	91434047	91457990	Eif2s3x	23943	-	NM_012010	91436197	91457972	12
chrX	91480268	91518854	Klhl15	38586	+	NM_001039061	91497760	91518804	3
chrX	91519912	91519976	Mir7673	64	+	NR_106133	91519976	91519976	1
chrX	91612448	91662431	Apoo	49983	+	NM_026673	91612492	91657834	9
chrX	91612462	91643541	Apoo-ps	31079	+	NR_004438	91643541	91643541	7
chrX	91688070	91693066	Gm14827	4996	+	NR_045323	91693066	91693066	4
chrX	91780812	91787413	Maged1	6601	-	NM_019791	91781206	91786634	13
chrX	91881407	91883900	Gspt2	2493	+	NM_008179	91881595	91883494	1
chrX	91969907	91975530	Zxdb	5623	+	NM_001081473	91970013	91972635	1
chrX	92036623	92043628	Zxda	7005	-	NR_003292	92043628	92043628	1
chrX	92217845	92222021	Spin4	4176	-	NM_178753	92220783	92221533	1
chrX	92244273	92361878	Arhgef9	117605	-	NM_001033329	92247311	92360940	11
chrX	92615652	92640179	Amer1	24527	-	NM_175179	92620450	92623849	2
chrX	92665537	92753326	Asb12	87789	-	NM_001313743	92665674	92666997	5
chrX	92834532	92853848	Zc4h2	19316	-	NM_001003916	92835876	92853643	5
chrX	92907016	93123309	Zc3h12b	216293	+	NM_001034907	93094434	93123309	9
chrX	92927928	92928604	1700010D01Rik	676	-	NM_029590	92928051	92928578	2
chrX	93130651	93152313	Las1l	21662	-	NM_152822	93130858	93152187	13
chrX	93291383	93363892	Msn	72509	+	NM_010833	93291570	93361973	13
chrX	93435264	93438981	F630028O10Rik	3717	+	NR_030718	93438981	93438981	3
chrX	93438155	93438265	Mir223	110	+	NR_029801	93438265	93438265	1
chrX	93442541	93488777	Vsig4	46236	-	NM_177789	93443060	93488707	7
chrX	93501516	93651633	Hsf3	150117	-	NM_001310755	93503139	93651089	11
chrX	93650774	93769823	Heph	119049	+	NM_001159628	93658263	93769139	22
chrX	93908806	93914727	Gpr165	5921	+	NM_029536	93909335	93912825	5
chrX	94267934	94277443	Pgr15l	9509	+	NM_001033361	94271352	94273714	5
chrX	94529179	94572548	Eda2r	43369	-	NM_001161432	94534164	94557186	8
chrX	95344095	95518557	Ar	174462	+	NM_013476	95345120	95512219	8
chrX	95749618	96086364	Ophn1	336746	-	NM_001313754	95754932	96085574	26
chrX	96133119	96144359	Yipf6	11240	+	NM_207633	96133570	96140327	7
chrX	96237919	96270067	Stard8	32148	+	NM_199018	96259739	96268539	14
chrX	96331399	96344361	Efnb1	12962	+	NM_010110	96332224	96342866	5
chrX	96600669	96639136	Gm14812	38467	-	NR_033544	96639136	96639136	7
chrX	96661072	96666074	Pja1	5002	-	NM_008853	96661903	96663640	3
chrX	97016407	97041684	Tmem28	25277	+	NM_001081283	97016407	97041684	3
chrX	97170944	97596099	Eda	425155	+	NM_001177944	97171119	97591151	9
chrX	97576435	97576524	Mir676	89	+	NR_030525	97576524	97576524	1
chrX	97597560	97638056	Awat2	40496	-	NM_001290395	97598124	97600967	8
