Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr20	61294378	61297973	SLCO4A1-AS1	3595	-	NR_024470	61297973	61297973	4
chr20	61340188	61394123	NTSR1	53935	+	NM_002531	61340559	61391619	4
chr20	61405472	61408208	LINC00659	2736	-	NR_046225	61408208	61408208	3
chr20	61427804	61431945	MRGBP	4141	+	NM_018270	61427875	61430995	5
chr20	61431978	61436939	OGFR-AS1	4961	-	NR_102430	61436939	61436939	3
chr20	61436176	61445352	OGFR	9176	+	NM_007346	61436211	61445001	7
chr20	61448413	61472511	COL9A3	24098	+	NM_001853	61448416	61472084	32
chr20	61472365	61493115	TCFL5	20750	-	NM_006602	61473326	61493022	6
chr20	61475917	61477543	DPH3P1	1626	+	NM_080750	61477015	61477252	1
chr20	61509089	61569304	DIDO1	60215	-	NM_033081	61510584	61542964	16
chr20	61569440	61579827	GID8	10387	+	NM_017896	61572854	61576264	5
chr20	61583998	61599949	SLC17A9	15951	+	NM_001302643	61584583	61598852	14
chr20	61637330	61638387	BHLHE23	1057	-	NM_080606	61637400	61638126	1
chr20	61640734	61716423	LOC63930	75689	+	NR_033370	61716423	61716423	5
chr20	61665568	61668380	LINC00029	2812	-	NR_028295	61668380	61668380	4
chr20	61669362	61685215	LINC01056	15853	+	NR_033369	61685215	61685215	6
chr20	61726844	61733671	HAR1B	6827	-	NR_003245	61733671	61733671	2
chr20	61732643	61735737	HAR1A	3094	+	NR_003244	61735737	61735737	2
chr20	61809851	61809938	MIR124-3	87	+	NR_029670	61809938	61809938	1
chr20	61826781	61847538	YTHDF1	20757	-	NM_017798	61828059	61847244	5
chr20	61867234	61871859	BIRC7	4625	+	NM_022161	61867448	61870957	7
chr20	61870130	61870194	MIR3196	64	+	NR_036163	61870194	61870194	1
chr20	61872135	61885892	NKAIN4	13757	-	NM_152864	61872848	61885802	7
chr20	61885329	61892967	FLJ16779	7638	+	NR_024389	61892967	61892967	1
chr20	61904136	61921142	ARFGAP1	17006	+	NM_001281482	61906932	61918977	14
chr20	61918159	61918218	MIR4326	59	+	NR_036220	61918218	61918218	1
chr20	61924537	61962285	COL20A1	37748	+	NM_020882	61926459	61961010	36
chr20	61974661	61992748	CHRNA4	18087	-	NR_046317	61992748	61992748	6
chr20	61991339	62002529	LOC100130587	11190	+	NR_110634	62002529	62002529	5
chr20	62037541	62103993	KCNQ2	66452	-	NM_172107	62037996	62103816	17
chr20	62119364	62130668	EEF1A2	11304	-	NM_001958	62119650	62129116	8
chr20	62152132	62153524	PPDPF	1392	+	NM_024299	62152661	62153232	4
chr20	62159775	62168723	PTK6	8948	-	NM_005975	62160888	62168667	8
chr20	62171276	62178857	SRMS	7581	-	NM_080823	62172170	62178816	8
chr20	62184372	62188035	C20orf195	3663	+	NM_024059	62187016	62187973	2
chr20	62189438	62205592	HELZ2	16154	-	NM_001037335	62190598	62203738	20
chr20	62218954	62258381	GMEB2	39427	-	NM_012384	62221441	62250750	10
chr20	62258587	62260177	LOC100505771	1590	+	NR_132417	62260177	62260177	2
chr20	62271057	62284963	STMN3	13906	-	NM_015894	62272690	62284698	5
chr20	62289162	62327606	RTEL1	38444	+	NM_032957	62290755	62327138	35
chr20	62289162	62330051	RTEL1-TNFRSF6B	40889	+	NR_037882	62330051	62330051	38
chr20	62328003	62330051	TNFRSF6B	2048	+	NM_003823	62328120	62329916	3
chr20	62329994	62339365	ARFRP1	9371	-	NM_003224	62331794	62338443	8
chr20	62338793	62367494	ZGPAT	28701	+	NM_001083113	62339932	62367271	7
chr20	62367052	62370460	LIME1	3408	+	NM_001305654	62368902	62369833	6
chr20	62371210	62375403	SLC2A4RG	4193	+	NM_020062	62371265	62374343	8
chr20	62375020	62436856	ZBTB46	61836	-	NM_025224	62378282	62422110	5
chr20	62439428	62454360	ZBTB46-AS1	14932	+	NR_110081	62454360	62454360	3
chr20	62492565	62494341	ABHD16B	1776	+	NM_080622	62492893	62494303	1
chr20	62496580	62522898	TPD52L2	26318	+	NM_199360	62496718	62521298	9
chr20	62526454	62567384	DNAJC5	40930	+	NM_025219	62559698	62562921	5
chr20	62550913	62550985	MIR941-3	72	+	NR_030639	62550985	62550985	1
chr20	62550913	62550985	MIR941-4	72	+	NR_040032	62550985	62550985	1
chr20	62551025	62551124	MIR941-1	99	+	NR_030637	62551124	62551124	2
chr20	62551108	62551180	MIR941-2	72	+	NR_030638	62551180	62551180	1
chr20	62551220	62551292	MIR941-5	72	+	NR_128719	62551292	62551292	1
chr20	62571181	62587800	UCKL1	16619	-	NM_017859	62571328	62587725	15
chr20	62572817	62572897	MIR1914	80	-	NR_031735	62572897	62572897	1
chr20	62573983	62574079	MIR647	96	-	NR_030377	62574079	62574079	1
chr20	62584736	62588338	UCKL1-AS1	3602	+	NR_027287	62588338	62588338	2
chr20	62588056	62601223	ZNF512B	13167	-	NM_020713	62591240	62599303	17
chr20	62605465	62610995	SAMD10	5530	-	NM_080621	62606862	62610820	5
chr20	62612430	62664453	PRPF6	52023	+	NM_012469	62612598	62664346	21
chr20	62665696	62671315	LINC00176	5619	+	NR_027686	62671315	62671315	4
chr20	62679078	62680979	SOX18	1901	-	NM_018419	62679518	62680869	2
chr20	62688438	62703700	TCEA2	15262	+	NM_198723	62697837	62703533	11
chr20	62704534	62711324	RGS19	6790	-	NM_001039467	62705205	62708239	6
chr20	62708307	62708363	MIR6813	56	-	NR_106871	62708363	62708363	1
chr20	62711470	62731996	OPRL1	20526	+	NM_182647	62724073	62730152	5
chr20	62714732	62715712	LKAAEAR1	980	-	NM_001007125	62714737	62715572	2
chr20	62737182	62738184	NPBWR2	1002	-	NM_005286	62737182	62738184	1
chr20	62795826	62873606	MYT1	77780	+	NM_004535	62830214	62871801	23
chr20	62887047	62907579	PCMTD2	20532	+	NM_018257	62891318	62904953	6
chr20	62921737	62934707	LINC00266-1	12970	+	NR_040415	62934707	62934707	3
chr21	9825831	9826011	MIR3648-1	180	+	NR_037421	9826011	9826011	1
chr21	9825831	9826011	MIR3648-2	180	+	NR_128711	9826011	9826011	1
chr21	9826202	9826263	MIR3687-1	61	+	NR_037458	9826263	9826263	1
chr21	9826202	9826263	MIR3687-2	61	+	NR_128714	9826263	9826263	1
chr21	9907188	9968594	TEKT4P2	61406	-	NR_038328	9968594	9968594	4
chr21	10906186	10990943	TPTE	84757	-	NM_199261	10906904	10973733	24
chr21	11020841	11098925	BAGE2	78084	-	NM_182482	11049570	11098717	10
chr21	11020841	11098925	BAGE3	78084	-	NM_182481	11049570	11098717	10
chr21	11020841	11098925	BAGE4	78084	-	NM_181704	11097541	11098737	9
chr21	11020841	11098925	BAGE5	78084	-	NM_182484	11097542	11098737	9
chr21	11057795	11098937	BAGE	41142	-	NM_001187	11097542	11098737	5
chr21	14410486	14490571	ANKRD30BP2	80085	+	NR_026916	14490571	14490571	12
chr21	14778704	14778781	MIR3156-3	77	-	NR_036164	14778781	14778781	1
chr21	14918353	14930781	LOC102724188	12428	+	NR_110544	14930781	14930781	4
chr21	14982497	15013906	POTED	31409	+	NM_174981	14982549	15013887	11
chr21	15017095	15017171	MIR3118-1	76	-	NR_036061	15017171	15017171	1
chr21	15096509	15096595	MIR8069-1	86	+	NR_107036	15096595	15096595	1
chr21	15096509	15096595	MIR8069-2	86	+	NR_128718	15096595	15096595	1
chr21	15215453	15220685	CYP4F29P	5232	-	NR_026755	15220685	15220685	6
chr21	15316095	15352765	ANKRD20A11P	36670	-	NR_027270	15352765	15352765	6
chr21	15481134	15583212	LIPI	102078	-	NM_001302998	15481313	15583166	10
chr21	15588465	15600693	RBM11	12228	+	NM_144770	15588507	15599614	5
chr21	15646119	15673692	ABCC13	27573	+	NR_003087	15673692	15673692	6
chr21	15743436	15755509	HSPA13	12073	-	NM_006948	15745937	15755440	5
chr21	15857548	15955723	SAMSN1	98175	-	NM_001256370	15858232	15954717	9
chr21	15954522	15970624	SAMSN1-AS1	16102	+	NR_046512	15970624	15970624	5
chr21	15963712	16015428	LOC388813	51716	-	NM_001256579	15964942	16015394	7
chr21	16333555	16437126	NRIP1	103571	-	NM_003489	16337036	16340513	4
chr21	17102343	17252390	USP25	150047	+	NM_001283041	17102712	17250794	26
chr21	17442841	17982094	MIR99AHG	539253	+	NR_027790	17982094	17982094	8
chr21	17911408	17911489	MIR99A	81	+	NR_029514	17911489	17911489	1
chr21	17912147	17912231	MIRLET7C	84	+	NR_029480	17912231	17912231	1
chr21	17962556	17962645	MIR125B2	89	+	NR_029694	17962645	17962645	1
chr21	18811207	18821503	LINC01549	10296	+	NR_037586	18821503	18821503	4
chr21	18885223	18965897	CXADR	80674	+	NM_001207066	18885447	18965511	8
chr21	18965967	18985268	BTG3	19301	-	NM_001130914	18966410	18981462	6
chr21	19149720	19164826	C21orf91-OT1	15106	-	NR_038871	19164826	19164826	4
chr21	19161283	19191703	C21orf91	30420	-	NM_017447	19165731	19190635	5
chr21	19207988	19257925	CHODL-AS1	49937	-	NR_024354	19257925	19257925	3
chr21	19289656	19639687	CHODL	350031	+	NM_001204176	19628869	19638355	7
chr21	19641432	19775970	TMPRSS15	134538	-	NM_002772	19642285	19775939	25
chr21	19933582	20132130	MIR548XHG	198548	-	NR_109925	20132130	20132130	4
chr21	22114907	22175426	LINC00320	60519	-	NR_024090	22175426	22175426	8
chr21	22370632	22912517	NCAM2	541885	+	NM_004540	22370881	22910278	18
chr21	23095612	23109639	LINC00317	14027	-	NR_038872	23109639	23109639	3
chr21	23119304	23169735	LINC01425	50431	+	NR_109958	23169735	23169735	5
chr21	23381476	23470778	LOC101927843	89302	-	NR_109959	23470778	23470778	6
chr21	23470935	23488847	LINC00308	17912	+	NR_038400	23488847	23488847	6
chr21	24733425	24757156	D21S2088E	23731	-	NR_040254	24757156	24757156	5
chr21	25676862	25693690	LOC101927869	16828	-	NR_109963	25693690	25693690	4
chr21	26212863	26430056	LOC339622	217193	+	NR_046198	26430056	26430056	4
chr21	26758132	26804013	LINC00158	45881	-	NR_024027	26804013	26804013	5
chr21	26934456	26947480	MIR155HG	13024	+	NR_001458	26947480	26947480	3
chr21	26946291	26946356	MIR155	65	+	NR_030784	26946356	26946356	1
chr21	26955086	26955536	LINC00515	450	-	NR_024092	26955536	26955536	1
chr21	26957967	26979801	MRPL39	21834	-	NM_080794	26958062	26979787	11
chr21	27011593	27089874	JAM2	78281	+	NM_021219	27012133	27086984	10
chr21	27096790	27107965	ATP5J	11175	-	NM_001685	27096950	27102105	4
chr21	27107257	27144771	GABPA	37514	+	NM_001197297	27113909	27141543	10
chr21	27252860	27543446	APP	290586	-	NM_001136131	27253980	27484415	16
chr21	27838527	27945581	CYYR1	107054	-	NM_052954	27840819	27945259	4
chr21	28208605	28217728	ADAMTS1	9123	-	NM_006988	28209897	28217273	9
chr21	28290230	28339439	ADAMTS5	49209	-	NM_007038	28296371	28338710	8
chr21	28326279	28326362	MIR4759	83	+	NR_039916	28326362	28326362	1
chr21	28659821	29283529	MIR5009	623708	-	NR_049807	29283529	29283529	5
chr21	29094697	29123552	LINC00113	28855	+	NR_024357	29123552	29123552	4
chr21	29385681	29395528	LINC00314	9847	+	NR_027246	29395528	29395528	2
chr21	29420732	29509928	LOC284825	89196	+	NR_126010	29509928	29509928	5
chr21	29488412	29600986	LOC101927973	112574	-	NR_126012	29600986	29600986	6
chr21	29911639	29912677	LINC00161	1038	+	NR_026553	29912677	29912677	2
chr21	30244512	30257695	N6AMT1	13183	-	NR_047510	30257695	30257695	7
chr21	30300465	30365277	LTN1	64812	-	NM_015565	30302769	30365264	30
chr21	30378079	30391685	RWDD2B	13606	-	NM_016940	30378737	30391598	5
chr21	30396937	30426807	USP16	29870	+	NM_001032410	30400234	30426508	19
chr21	30428642	30446118	CCT8	17476	-	NM_001282907	30428795	30444275	16
chr21	30449791	30548210	MAP3K7CL	98419	+	NM_001286617	30505665	30547213	10
chr21	30565814	30660526	LINC00189	94712	+	NR_027072	30660526	30660526	2
chr21	30677524	30734217	BACH1	56693	+	NR_027655	30734217	30734217	8
chr21	30744820	30746300	BACH1-IT2	1480	+	NR_046564	30746300	30746300	2
chr21	30909253	31312282	GRIK1	403029	-	NM_175611	30909550	31311818	16
chr21	30968359	31003067	GRIK1-AS2	34708	+	NR_033368	31003067	31003067	3
chr21	31120493	31136325	GRIK1-AS1	15832	+	NR_027021	31136325	31136325	5
chr21	31538240	31538971	CLDN17	731	-	NM_012131	31538260	31538935	1
chr21	31581468	31584101	LINC00307	2633	-	NR_038855	31584101	31584101	3
chr21	31586323	31588469	CLDN8	2146	-	NM_199328	31587565	31588243	1
chr21	31653626	31655276	KRTAP24-1	1650	-	NM_001085455	31654485	31655250	1
chr21	31661462	31661832	KRTAP25-1	370	-	NM_001128598	31661499	31661808	1
chr21	31691449	31692607	KRTAP26-1	1158	-	NM_203405	31691720	31692353	1
chr21	31709330	31710012	KRTAP27-1	682	-	NM_001077711	31709362	31709986	1
chr21	31720716	31720924	KRTAP23-1	208	-	NM_181624	31720726	31720924	1
chr21	31743708	31744557	KRTAP13-2	849	-	NM_181621	31744003	31744531	1
chr21	31747611	31747696	MIR4327	85	-	NR_036221	31747696	31747696	1
chr21	31768391	31769138	KRTAP13-1	747	+	NM_181599	31768404	31768923	1
chr21	31797710	31798230	KRTAP13-3	520	-	NM_181622	31797711	31798230	1
chr21	31802593	31803076	KRTAP13-4	483	+	NM_181600	31802593	31803076	1
chr21	31812645	31813098	KRTAP15-1	453	+	NM_181623	31812645	31813059	1
chr21	31852363	31852636	KRTAP19-1	273	-	NM_181607	31852363	31852636	1
chr21	31859508	31859667	KRTAP19-2	159	-	NM_181608	31859508	31859667	1
chr21	31863781	31864275	KRTAP19-3	494	-	NM_181609	31864029	31864275	1
chr21	31869173	31869428	KRTAP19-4	255	-	NM_181610	31869173	31869428	1
chr21	31874189	31874408	KRTAP19-5	219	-	NM_181611	31874189	31874408	1
chr21	31913853	31914183	KRTAP19-6	330	-	NM_001303120	31913896	31914152	2
chr21	31933416	31933608	KRTAP19-7	192	-	NM_181614	31933416	31933608	1
chr21	31962423	31962716	KRTAP22-2	293	-	NM_001164434	31962555	31962693	1
chr21	31964758	31965374	KRTAP6-3	616	+	NM_181605	31964764	31965097	1
chr21	31971004	31971193	KRTAP6-2	189	-	NM_181604	31971004	31971193	1
chr21	31973439	31973586	KRTAP22-1	147	+	NM_181620	31973439	31973586	1
chr21	31986004	31986223	KRTAP6-1	219	-	NM_181602	31986007	31986223	1
chr21	31988773	31988944	KRTAP20-1	171	+	NM_181615	31988773	31988944	1
chr21	31992945	31993169	KRTAP20-4	224	+	NR_023342	31993169	31993169	1
chr21	32007582	32007780	KRTAP20-2	198	+	NM_181616	32007582	32007780	1
chr21	32015182	32015455	KRTAP20-3	273	+	NM_001128077	32015207	32015342	1
chr21	32090842	32091095	KRTAP21-3	253	-	NM_001164435	32090900	32091077	1
chr21	32119268	32119520	KRTAP21-2	252	-	NM_181617	32119268	32119520	1
chr21	32127456	32127696	KRTAP21-1	240	-	NM_181619	32127456	32127696	1
chr21	32185014	32185570	KRTAP8-1	556	-	NM_175857	32185346	32185538	1
chr21	32201357	32202051	KRTAP7-1	694	-	NM_181606	32201752	32202017	2
chr21	32252963	32253874	KRTAP11-1	911	-	NM_175858	32253351	32253843	1
chr21	32410477	32410795	KRTAP19-8	318	-	NM_001099219	32410570	32410762	1
chr21	32490735	32931290	TIAM1	440555	-	NM_003253	32492685	32639288	29
chr21	33031934	33041243	SOD1	9309	+	NM_000454	33032082	33040891	5
chr21	33043312	33104431	SCAF4	61119	-	NM_001145445	33043711	33104005	20
chr21	33245627	33376377	HUNK	130750	+	NM_014586	33245987	33371497	11
chr21	33452793	33458608	LINC00159	5815	-	NR_038033	33458608	33458608	2
chr21	33640529	33651376	MIS18A	10847	-	NM_018944	33641347	33651325	5
chr21	33664123	33687094	MRAP	22971	+	NM_206898	33671282	33686964	5
chr21	33683329	33765312	URB1	81983	-	NM_014825	33687228	33765219	39
chr21	33749495	33749631	SNORA80A	136	-	NR_002996	33749631	33749631	1
chr21	33765441	33766266	URB1-AS1	825	+	NR_026845	33766266	33766266	1
chr21	33784744	33887710	EVA1C	102966	+	NM_058187	33785161	33887500	8
chr21	33947150	33957845	TCP10L	10695	-	NM_144659	33949083	33956614	5
chr21	33973983	33984918	C21orf59	10935	-	NM_021254	33974172	33984553	7
chr21	34001068	34100351	SYNJ1	99283	-	NM_203446	34007173	34100351	33
chr21	34100424	34115433	PAXBP1-AS1	15009	+	NR_038879	34115433	34115433	4
chr21	34106209	34144169	PAXBP1	37960	-	NR_027873	34144169	34144169	18
chr21	34144410	34170016	C21orf62-AS1	25606	+	NR_024623	34170016	34170016	4
chr21	34162983	34186053	C21orf62	23070	-	NM_001162495	34166072	34166732	4
chr21	34398215	34401503	OLIG2	3288	+	NM_005806	34399170	34400142	2
chr21	34430134	34437385	LINC00945	7251	+	NR_104056	34437385	34437385	5
chr21	34442449	34444728	OLIG1	2279	+	NM_138983	34442552	34443368	1
chr21	34484009	34496006	LOC101928107	11997	-	NR_109961	34496006	34496006	3
chr21	34537775	34542541	LINC01548	4766	-	NR_024102	34542541	34542541	4
chr21	34602199	34636818	IFNAR2	34619	+	NM_207585	34614227	34635805	9
chr21	34637936	34638565	IL10RB-AS1	629	-	NR_038974	34638565	34638565	2
chr21	34638664	34669539	IL10RB	30875	+	NM_000628	34638770	34668662	7
chr21	34697213	34732128	IFNAR1	34915	+	NM_000629	34697360	34727855	11
chr21	34775201	34809828	IFNGR2	34627	+	NM_005534	34775849	34809269	7
chr21	34804792	34852316	TMEM50B	47524	-	NR_040016	34852316	34852316	9
chr21	34860361	34864030	DNAJC28	3669	-	NM_001040192	34860533	34861700	2
chr21	34876237	34915198	GART	38961	-	NM_001136006	34876430	34911621	22
chr21	34915343	34949820	SON	34477	+	NR_103797	34949820	34949820	13
chr21	34922967	34923034	MIR6501	67	+	NR_106756	34923034	34923034	1
chr21	34949858	34961014	DONSON	11156	-	NM_017613	34950612	34960947	10
chr21	34961647	35014160	CRYZL1	52513	-	NM_145858	34962127	35003857	13
chr21	35014783	35261609	ITSN1	246826	+	NM_003024	35091133	35260604	40
chr21	35275756	35288158	ATP5O	12402	-	NM_001697	35275829	35288067	7
chr21	35303515	35343487	LINC00649	39972	+	NR_038883	35343487	35343487	3
chr21	35445822	35478561	SLC5A3	32739	+	NM_006933	35467497	35469654	2
chr21	35445822	35515334	MRPS6	69512	+	NM_032476	35446000	35514900	3
chr21	35552977	35562220	LINC00310	9243	+	NR_027266	35562220	35562220	2
chr21	35736322	35743440	KCNE2	7118	+	NM_172201	35742777	35743149	2
chr21	35747748	35761452	SMIM11A	13704	+	NM_058182	35751803	35757940	4
chr21	35747778	35761452	SMIM11B	13674	+	NM_001313692	35751803	35757940	4
chr21	35772409	35773370	C21orf140	961	-	NM_001282537	35772614	35773370	1
chr21	35818985	35884573	KCNE1	65588	-	NM_000219	35821542	35821932	4
chr21	35888739	35987441	RCAN1	98702	-	NM_004414	35890381	35987310	4
chr21	36041461	36090525	CLIC6	49064	+	NM_001317009	36041687	36088780	7
chr21	36096104	36109479	LINC00160	13375	-	NR_024351	36109479	36109479	6
chr21	36118121	36157168	LINC01426	39047	+	NR_038885	36157168	36157168	3
chr21	36160097	36421595	RUNX1	261498	-	NM_001754	36164431	36421196	9
chr21	36410232	36411723	RUNX1-IT1	1491	-	NR_026812	36411723	36411723	1
chr21	36744804	36953062	LOC100506403	208258	-	NR_073512	36953062	36953062	3
chr21	37093012	37093106	MIR802	94	+	NR_030414	37093106	37093106	1
chr21	37326976	37376965	LOC101928269	49989	-	NR_110418	37376965	37376965	6
chr21	37377617	37380593	LINC01436	2976	+	NR_110419	37380593	37380593	2
chr21	37406838	37433116	SETD4	26278	-	NM_001286752	37408414	37429682	12
chr21	37441939	37498938	LOC100133286	56999	-	NR_040084	37498938	37498938	4
chr21	37442221	37445475	CBR1	3254	+	NM_001757	37442413	37445180	3
chr21	37504064	37528606	CBR3-AS1	24542	-	NR_038892	37528606	37528606	4
chr21	37507262	37518860	CBR3	11598	+	NM_001236	37507490	37518810	3
chr21	37536838	37666572	DOPEY2	129734	+	NM_005128	37537031	37665869	37
chr21	37692486	37748944	MORC3	56458	+	NM_015358	37692562	37747594	17
chr21	37757688	37789125	CHAF1B	31437	+	NM_005441	37758434	37788664	14
chr21	37832919	37948867	CLDN14	115948	-	NM_001146077	37833273	37833993	3
chr21	38071432	38122218	SIM2	50786	+	NM_005069	38072046	38120393	11
chr21	38123188	38362545	HLCS	239357	-	NM_000411	38126546	38311183	12
chr21	38378449	38391958	RIPPLY3	13509	+	NM_001317768	38390186	38390507	4
chr21	38435340	38436366	LOC105372795	1026	-	NR_131189	38436366	38436366	1
chr21	38437663	38445458	PIGP	7795	-	NR_028352	38445458	38445458	6
chr21	38445570	38575408	TTC3	129838	+	NM_001001894	38459557	38573875	46
chr21	38580803	38594037	DSCR9	13234	+	NR_026719	38594037	38594037	3
chr21	38595725	38639833	DSCR3	44108	-	NM_006052	38597844	38639595	8
chr21	38739858	38887679	DYRK1A	147821	+	NM_101395	38792676	38878610	13
chr21	38996524	39288741	KCNJ6	292217	-	NM_002240	38997460	39212984	4
chr21	39426312	39493454	DSCR4	67142	-	NM_005867	39426948	39493349	3
chr21	39493544	39528605	DSCR8	35061	+	NR_026841	39528605	39528605	4
chr21	39578249	39580738	DSCR10	2489	+	NR_027695	39580738	39580738	3
chr21	39601836	39673746	KCNJ15	71910	+	NM_001276439	39671183	39672311	4
chr21	39698280	39717998	LINC01423	19718	-	NR_110545	39717998	39717998	6
chr21	39739182	40033704	ERG	294522	-	NM_001243432	39739556	39947624	12
chr21	40110948	40145401	LINC00114	34453	-	NR_027065	40145401	40145401	7
chr21	40177230	40196878	ETS2	19648	+	NM_001256295	40177270	40194813	11
chr21	40229462	40230786	LOC101928398	1324	+	NR_109926	40230786	40230786	3
chr21	40249214	40310353	LOC400867	61139	-	NR_120405	40310353	40310353	4
chr21	40346354	40349700	LOC101928435	3346	-	NR_109962	40349700	40349700	3
chr21	40547371	40555440	PSMG1	8069	-	NM_001261824	40547515	40555311	7
chr21	40557403	40685712	BRWD1	128309	-	NM_018963	40558951	40685417	42
chr21	40685832	40686841	BRWD1-IT2	1009	+	NR_111942	40686841	40686841	1
chr21	40687632	40695144	BRWD1-AS1	7512	+	NR_046655	40695144	40695144	3
chr21	40714240	40721047	HMGN1	6807	-	NM_004965	40715037	40720843	6
chr21	40752169	40887433	WRB-SH3BGR	135264	+	NM_001317744	40752310	40883702	9
chr21	40752212	40769815	WRB	17603	+	NM_004627	40752310	40768865	5
chr21	40777769	40816128	LCA5L	38359	-	NM_152505	40777807	40800419	10
chr21	40817790	40887433	SH3BGR	69643	+	NM_001317742	40834399	40883702	7
chr21	40818935	40818995	MIR6508	60	+	NR_106763	40818995	40818995	1
chr21	40969074	40984749	B3GALT5-AS1	15675	-	NR_026542	40984749	40984749	3
chr21	40984866	41034816	B3GALT5	49950	+	NM_001278650	41032486	41033419	3
