uniqueID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	uniprotID	description	geneSymbol	txSize	cdsSize
YPL261C	chrXVI	-	48995	49304	48995	49304	1	48995,	49304,	n/a	Dubious open reading frame unlikely to encode a protein  partially overlaps the uncharacterized ORF YPL260W	YPL261C	309	309
YPL260W	chrXVI	+	49302	50958	49302	50958	1	49302,	50958,	Q08977	Putative substrate of cAMP-dependent protein kinase (PKA)  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus  YPL260W is not an essential gene	YPL260W	1656	1656
YPL259C	chrXVI	-	51243	52671	51243	52671	1	51243,	52671,	Q00776	Mu1-like medium subunit of the clathrin-associated protein complex (AP-1)  binds clathrin  involved in clathrin-dependent Golgi protein sorting	APM1	1428	1428
YPL258C	chrXVI	-	53497	55153	53497	55153	1	53497,	55153,	Q08975	Hydroxymethylpyrimidine phosphate kinase, involved in the last steps in thiamine biosynthesis  member of a gene family with THI20 and THI22  Thi20p also has this activity	THI21	1656	1656
YPL257W-B	chrXVI	+	56747	62016	56747	62016	2	56747,58053,	58052,62016,	Q12414	Retrotransposon TYA Gag and TYB Pol genes  transcribed/translated as one unit  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  similar to retroviral genes	YPL257W-B	5269	5269
YPL257W-A	chrXVI	+	56747	58070	56747	58070	1	56747,	58070,	Q12162	Retrotransposon TYA Gag gene co-transcribed with TYB Pol  translated as TYA or TYA-TYB polyprotein  Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs)  similar to retroviral Gag	YPL257W-A	1323	1323
YPL257W	chrXVI	+	63278	63860	63278	63860	1	63278,	63860,	Q08974	Putative protein of unknown function  homozygous diploid deletion strain exhibits low budding index  physically interacts with Hsp82p  YPL257W is not an essential gene	YPL257W	582	582
YPL256C	chrXVI	-	64976	66614	64976	66614	1	64976,	66614,	P20438	G1 cyclin involved in regulation of the cell cycle  activates Cdc28p kinase to promote the G1 to S phase transition  late G1 specific expression depends on transcription factor complexes, MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p)	CLN2	1638	1638
YPL255W	chrXVI	+	67724	68882	67724	68882	1	67724,	68882,	Q12365	Protein required for the spindle pole body (SPB) duplication, localized at the central plaque periphery  forms a complex with a nuclear envelope protein Mps2p and SPB components Spc29p and Kar1p  required for mitotic functions of Cdc5p	BBP1	1158	1158
YPL254W	chrXVI	+	69484	70951	69484	70951	1	69484,	70951,	Q12060	Adaptor protein required for structural integrity of the SAGA complex, a histone acetyltransferase-coactivator complex that is involved in global regulation of gene expression through acetylation and transcription functions	HFI1	1467	1467
YPL253C	chrXVI	-	71062	73006	71062	73006	1	71062,	73006,	Q12045	Protein that forms a complex with Kar3p at the spindle pole body, possible regulator of Kar3p function in microtubule-mediated processes  required for sister chromatid cohesion  has similarity to Cik1p	VIK1	1944	1944
YPL252C	chrXVI	-	73362	73881	73362	73881	1	73362,	73881,	Q12184	Ferredoxin of the mitochondrial matrix required for formation of cellular iron-sulfur proteins  involved in heme A biosynthesis  homologous to human adrenodoxin	YAH1	519	519
YPL251W	chrXVI	+	73624	73927	73624	73927	1	73624,	73927,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data  partially overlaps 5' end of the verified, essential gene YAH1/YPL252C	YPL251W	303	303
YPL250C	chrXVI	-	74308	74719	74308	74719	1	74308,	74719,	Q12048	Protein of unknown function  mobilized into polysomes upon a shift from a fermentable to nonfermentable carbon source  potential Cdc28p substrate	ICY2	411	411
YPL249C-A	chrXVI	-	75698	76239	75698	76239	2	75698,76223,	75985,76239,	O14455	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl36Ap and has similarity to rat L36 ribosomal protein  binds to 5.8 S rRNA	RPL36B	541	541
YPL250W-A	chrXVI	+	75701	75989	75701	75989	1	75701,	75989,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  almost completely overlaps the verified ORF RPL36B/YPL249C-A  identified by fungal homology and RT-PCR	YPL250W-A	288	288
YPL249C	chrXVI	-	76668	79353	76668	79353	1	76668,	79353,	Q12344	GTPase-activating protein (GAP) for yeast Rab family members  involved in ER to Golgi trafficking  exhibits GAP activity toward Ypt1p that is stimulated by Gyl1p, also acts on Sec4p  interacts with Gyl1p, Rvs161p and Rvs167p  involved in recruiting Rvs167p to the bud tip during polarized growth	GYP5	2685	2685
YPL248C	chrXVI	-	79710	82356	79710	82356	1	79710,	82356,	P04386	DNA-binding transcription factor required for the activation of the GAL genes in response to galactose  repressed by Gal80p and activated by Gal3p	GAL4	2646	2646
YPL247C	chrXVI	-	82624	84196	82624	84196	1	82624,	84196,	Q12523	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus  similar to the petunia WD repeat protein an11  overexpression causes a cell cycle delay or arrest	YPL247C	1572	1572
YPL246C	chrXVI	-	84508	85297	84508	85297	1	84508,	85297,	Q12270	Possible rhomboid protease, has similarity to eukaryotic rhomboid proteases including Pcp1p	RBD2	789	789
YPL245W	chrXVI	+	85585	86950	85585	86950	1	85585,	86950,	Q12179	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm	YPL245W	1365	1365
YPL244C	chrXVI	-	87013	88033	87013	88033	1	87013,	88033,	Q12520	Protein with a role in UDP-galactose transport to the Golgi lumen, has similarity to human UDP-galactose transporter UGTrel1, exhibits a genetic interaction with S. cerevisiae ERO1	HUT1	1020	1020
YPL243W	chrXVI	+	88516	90316	88516	90316	1	88516,	90316,	P38687	Core component of the signal recognition particle (SRP) ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane	SRP68	1800	1800
YPL242C	chrXVI	-	90621	95109	90621	95109	1	90621,	95109,	Q12280	Essential protein required for determination of budding pattern, promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with Sec3p, localizes to the contractile ring during anaphase, member of the IQGAP family	IQG1	4488	4488
YPL241C	chrXVI	-	95371	96258	95371	96258	2	95371,96233,	96153,96258,	P46670	GTPase-activating protein (GAP) for Cin4p  tubulin folding factor C involved in beta-tubulin (Tub2p) folding  mutants display increased chromosome loss and benomyl sensitivity  deletion complemented by human GAP, retinitis pigmentosa 2	CIN2	887	887
YPL240C	chrXVI	-	96495	98625	96495	98625	1	96495,	98625,	P02829	Hsp90 chaperone required for pheromone signaling and negative regulation of Hsf1p  docks with Tom70p for mitochondrial preprotein delivery  promotes telomerase DNA binding and nucleotide addition  interacts with Cns1p, Cpr6p, Cpr7p, Sti1p	HSP82	2130	2130
YPL239W	chrXVI	+	99483	100086	99483	100086	1	99483,	100086,	P46683	Cytoplasmic ankyrin-repeat containing protein of unknown function, proposed to link the processes of 40S ribosomal subunit biogenesis and adaptation to osmotic and oxidative stress  expression repressed by heat shock	YAR1	603	603
YPL238C	chrXVI	-	100473	100863	100473	100863	1	100473,	100863,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data  partially overlaps 5' end of the verified essential gene SUI3/YPL237W	YPL238C	390	390
YPL237W	chrXVI	+	100495	101353	100495	101353	1	100495,	101353,	P09064	Beta subunit of the translation initiation factor eIF2, involved in the identification of the start codon  proposed to be involved in mRNA binding	SUI3	858	858
YPL236C	chrXVI	-	101607	102702	101607	102702	1	101607,	102702,	Q12003	n/a	YPL236C	1095	1095
YPL235W	chrXVI	+	103231	104647	103231	104647	1	103231,	104647,	Q12464	Essential protein involved in transcription regulation  component of chromatin remodeling complexes  required for assembly and function of the INO80 complex  also referred to as reptin  member of the RUVB-like protein family	RVB2	1416	1416
YPL234C	chrXVI	-	104945	105440	104945	105440	1	104945,	105440,	P32842	Vacuolar ATPase V0 domain subunit c', involved in proton transport activity  hydrophobic integral membrane protein (proteolipid) containing four transmembrane segments  N and C termini are in the vacuolar lumen	VMA11	495	495
YPL233W	chrXVI	+	106171	106822	106171	106822	1	106171,	106822,	Q12143	Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules  required for accurate chromosome segregation	NSL1	651	651
YPL232W	chrXVI	+	107274	108147	107274	108147	1	107274,	108147,	P32867	Plasma membrane t-SNARE involved in fusion of secretory vesicles at the plasma membrane and in vesicle fusion during sporulation  forms a complex with Sec9p that binds v-SNARE Snc2p  syntaxin homolog  functionally redundant with Sso2p	SSO1	873	873
YPL231W	chrXVI	+	108651	114315	108651	114315	1	108651,	114315,	P19097	Alpha subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids  contains the acyl-carrier protein domain and beta-ketoacyl reductase, beta-ketoacyl synthase and self-pantetheinylation activities	FAS2	5664	5664
YPL230W	chrXVI	+	115311	116487	115311	116487	1	115311,	116487,	Q12132	Putative transcription factor containing a C2H2 zinc finger  mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources, response to salt stress and cell wall biosynthesis	USV1	1176	1176
YPL229W	chrXVI	+	117066	117687	117066	117687	1	117066,	117687,	Q99395	Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YPL229W is not an essential gene	YPL229W	621	621
YPL228W	chrXVI	+	118381	120031	118381	120031	1	118381,	120031,	O13297	Beta (RNA 5'-triphosphatase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CEG1, a guanylyltransferase) involved in adding the 5' cap to mRNA  the mammalian enzyme is a single bifunctional polypeptide	CET1	1650	1650
YPL227C	chrXVI	-	120162	121167	120162	121167	1	120162,	121167,	P40350	UDP-glucose:dolichyl-phosphate glucosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum	ALG5	1005	1005
YPL226W	chrXVI	+	121766	125357	121766	125357	1	121766,	125357,	Q08972	ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit  Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction	NEW1	3591	3591
YPL225W	chrXVI	+	126005	126446	126005	126446	1	126005,	126446,	Q08971	Protein of unknown function that may interact with ribosomes, based on co-purification experiments  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	YPL225W	441	441
YPL224C	chrXVI	-	126633	128088	126633	128088	1	126633,	128088,	Q08970	Putative metal transporter involved in mitochondrial iron accumulation  closely related to Mmt1p	MMT2	1455	1455
YPL223C	chrXVI	-	128631	129138	128631	129138	1	128631,	129138,	Q08969	Hydrophilin of unknown function  stress induced (osmotic, ionic, oxidative, heat shock and heavy metals)  regulated by the HOG pathway	GRE1	507	507
YPL222C-A	chrXVI	-	131869	132115	131869	132115	1	131869,	132115,	n/a	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	YPL222C-A	246	246
YPL221W	chrXVI	+	133042	135424	133042	135424	1	133042,	135424,	Q08967	Putative FAD transporter  required for uptake of FAD into endoplasmic reticulum  involved in cell wall maintenance	FLC1	2382	2382
YPL220W	chrXVI	+	135789	136443	135789	136443	1	135789,	136443,	P53030	N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl1Bp and has similarity to E. coli L1 and rat L10a ribosomal proteins  rpl1a rpl1b double null mutation is lethal	RPL1A	654	654
YPL219W	chrXVI	+	136749	138228	136749	138228	1	136749,	138228,	Q08966	Cyclin, interacts with Pho85p cyclin-dependent kinase (Cdk) to phosphorylate and regulate glycogen synthase, also activates Pho85p for Glc8p phosphorylation	PCL8	1479	1479
YPL218W	chrXVI	+	138697	139409	138697	139409	2	138697,138864,	138725,139409,	P20606	GTPase, GTP-binding protein of the ARF family, component of COPII coat of vesicles  required for transport vesicle formation during ER to Golgi protein transport	SAR1	712	712
YPL217C	chrXVI	-	139619	143171	139619	143171	1	139619,	143171,	Q08965	GTPase required for synthesis of 40S ribosomal subunits and for processing the 35S pre-rRNA at sites A0, A1, and A2  interacts with Rcl1p, which stimulates its GTPase and U3 snoRNA binding activities  has similarity to Tsr1p	BMS1	3552	3552
YPL216W	chrXVI	+	143820	147129	143820	147129	1	143820,	147129,	Q08964	Putative protein of unknown function  YPL216W is not an essential gene	YPL216W	3309	3309
YPL215W	chrXVI	+	147415	148423	147415	148423	1	147415,	148423,	P21560	Mitochondrial protein required for assembly of cytochrome bc1 complex  forms a complex with Cbp6p that binds to mt ribosomes near the polypeptide tunnel exit and promotes efficient translation of the COB mRNA  Cbp3p-Cbp6p complex also interacts with newly synthesized cytochrome b (Cobp) and Cbp4p to promote assembly of Cobp into the cytochrome bc1 complex	CBP3	1008	1008
YPL214C	chrXVI	-	148568	150191	148568	150191	1	148568,	150191,	P41835	Bifunctional enzyme with thiamine-phosphate pyrophosphorylase and 4-methyl-5-beta-hydroxyethylthiazole kinase activities, required for thiamine biosynthesis  GFP-fusion protein localizes to the cytoplasm in a punctate pattern	THI6	1623	1623
YPL213W	chrXVI	+	150613	151330	150613	151330	1	150613,	151330,	Q08963	Component of U2 snRNP  disruption causes reduced U2 snRNP levels  physically interacts with Msl1p  putative homolog of human U2A' snRNP protein	LEA1	717	717
YPL212C	chrXVI	-	151514	153149	151514	153149	1	151514,	153149,	Q12211	tRNA:pseudouridine synthase, introduces pseudouridines at positions 26-28, 34-36, 65, and 67 of tRNA  nuclear protein that appears to be involved in tRNA export  also acts on U2 snRNA	PUS1	1635	1635
YPL211W	chrXVI	+	153494	154040	153494	154040	1	153494,	154040,	Q08962	Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles  physically interacts with Nop8p and the exosome subunit Rrp43p	NIP7	546	546
